Index,Time,watch_data_wheel[0],watch_data_wheel[1],watch_data_w_torque[0],watch_data_w_torque[1]
29503,29.609588,-4.4891433004890029,-4.4134940853514894,4.4891433004890029,4.4134940853514894
29504,29.610579,-4.5141959690354136,-4.3359618817304,4.5141959690354136,4.3359618817304
29505,29.611583,-4.2290570181279943,-3.9496559152310624,4.2290570181279943,3.9496559152310624
29506,29.612587,-3.5202336682468482,-3.2341630550211571,3.5202336682468482,3.2341630550211571
29507,29.613589,-2.5986219955977812,-2.3218049738738582,2.5986219955977812,2.3218049738738582
29508,29.614585,-1.5220274839517778,-1.2507687719708251,1.5220274839517778,1.2507687719708251
29509,29.615589,-0.4565305230221983,-0.1753895033213715,0.4565305230221983,0.1753895033213715
29510,29.616581,0.518298008938723,0.8357831522202603,-0.518298008938723,-0.8357831522202603
29511,29.617585,1.39002754145639,1.728441080170618,-1.39002754145639,-1.728441080170618
29512,29.618588,2.228748453818696,2.531983166404186,-2.228748453818696,-2.531983166404186
29513,29.619604,3.0453942178660682,3.3379603953710974,-3.0453942178660682,-3.3379603953710974
29514,29.620591,3.7052767967129174,3.9836577038632934,-3.7052767967129174,-3.9836577038632934
29515,29.621584,4.1828757888025487,4.5050971363948893,-4.1828757888025487,-4.5050971363948893
29516,29.622587,4.7010005289953929,5.064506451355993,-4.7010005289953929,-5
29517,29.623596,5.27253865132166,5.6706741874358269,-5,-5
29518,29.624591,5.7184554873178914,6.179421065084373,-5,-5
29519,29.625583,5.9310434389666176,6.4915336856203867,-5,-5
29520,29.626587,5.847196864980245,6.4847312494242892,-5,-5
29521,29.627579,5.4954168910631687,6.1352784523474302,-5,-5
29522,29.628583,5.0374747340202308,5.5523560597026300,-5,-5
29523,29.629588,4.51093333267966,4.8860110578214648,-4.51093333267966,-4.8860110578214648
29524,29.630580,3.7476358688341604,3.9827951155000858,-3.7476358688341604,-3.9827951155000858
29525,29.631584,2.7135254621493274,2.9498589228270338,-2.7135254621493274,-2.9498589228270338
29526,29.632587,1.5684591655670075,1.8369642199922105,-1.5684591655670075,-1.8369642199922105
29527,29.633581,0.3238632193117225,0.6470300387120993,-0.3238632193117225,-0.6470300387120993
29528,29.634599,-0.884177108094887,-0.486989321674776,0.884177108094887,0.486989321674776
29529,29.635584,-1.9187734850489156,-1.4496100031585466,1.9187734850489156,1.4496100031585466
29530,29.636589,-2.740136806831924,-2.3061489508911092,2.740136806831924,2.3061489508911092
29531,29.637580,-3.46655204907799,-3.154665100217656,3.46655204907799,3.154665100217656
29532,29.638585,-4.1716966432037088,-4.0211583644780892,4.1716966432037088,4.0211583644780892
29533,29.639590,-4.7406348073715971,-4.7126912827496925,4.7406348073715971,4.7126912827496925
29534,29.640582,-5.0184263919524863,-5.0332373712468267,5,5
29535,29.641587,-5.1349545777009035,-5.1346359422275087,5,5
29536,29.642590,-5.152666442753468,-5.0772173085426208,5,5
29537,29.643582,-4.8847170418373143,-4.7802226802771406,4.8847170418373143,4.7802226802771406
29538,29.644589,-4.4238447905631366,-4.2868259200059508,4.4238447905631366,4.2868259200059508
29539,29.645581,-3.7836211782541689,-3.6912082971599025,3.7836211782541689,3.6912082971599025
29540,29.646584,-3.0425683013890254,-3.0168359988147388,3.0425683013890254,3.0168359988147388
29541,29.647589,-2.2408347367282326,-2.3432532409907587,2.2408347367282326,2.3432532409907587
29542,29.648580,-1.4589640238818808,-1.583786990709281,1.4589640238818808,1.583786990709281
29543,29.649583,-0.7279702042674771,-0.779677636655982,0.7279702042674771,0.779677636655982
29544,29.650603,0.0597740317978018,0.0973304054231348,-0.0597740317978018,-0.0973304054231348
29545,29.651591,0.8825433410321966,1.0432296975457915,-0.8825433410321966,-1.0432296975457915
29546,29.652582,1.6368907421083452,1.8633161631531052,-1.6368907421083452,-1.8633161631531052
29547,29.653587,2.4070119160478196,2.5990041608116696,-2.4070119160478196,-2.5990041608116696
29548,29.654582,3.2334021335702885,3.305009874498048,-3.2334021335702885,-3.305009874498048
29549,29.655586,4.0481749591526448,4.016247897834484,-4.0481749591526448,-4.016247897834484
29550,29.656589,4.7980240617626473,4.6835169419763387,-4.7980240617626473,-4.6835169419763387
29551,29.657581,5.3263262582724406,5.2758901850825834,-5,-5
29552,29.658585,5.7034866821641446,5.7636099594571970,-5,-5
29553,29.659588,5.9864639981032148,6.1837678325150715,-5,-5
29554,29.660578,6.1129219769960974,6.4147010526219450,-5,-5
29555,29.661582,6.0140216327033142,6.3451360878868090,-5,-5
29556,29.662587,5.7953111062335498,6.0747276820793780,-5,-5
29557,29.663591,5.419997981492312,5.5219780277009543,-5,-5
29558,29.664586,4.6703071811636629,4.624701523410957,-4.6703071811636629,-4.624701523410957
29559,29.665611,3.636177838363732,3.511498567167688,-3.636177838363732,-3.511498567167688
29560,29.666588,2.4698484056055432,2.3586118152141835,-2.4698484056055432,-2.3586118152141835
29561,29.667581,1.3131690583254398,1.268814019420029,-1.3131690583254398,-1.268814019420029
29562,29.668584,0.1991414165511429,0.2356211357900864,-0.1991414165511429,-0.2356211357900864
29563,29.669588,-0.9606523699839462,-0.8222515733035602,0.9606523699839462,0.8222515733035602
29564,29.670579,-2.1459816582878632,-1.9638492280845948,2.1459816582878632,1.9638492280845948
29565,29.671583,-3.189907999651322,-3.0610131060875005,3.189907999651322,3.0610131060875005
29566,29.672587,-3.9152523662743688,-3.927574366813500,3.9152523662743688,3.927574366813500
29567,29.673580,-4.3530860944786980,-4.5016676573131509,4.3530860944786980,4.5016676573131509
29568,29.674604,-4.6765383647016794,-4.8841148488732191,4.6765383647016794,4.8841148488732191
29569,29.675584,-4.8445234177913274,-5.0278202329747,4.8445234177913274,5
29570,29.676588,-4.8738327661294711,-5.029470316042388,4.8738327661294711,5
29571,29.677580,-4.942718464048557,-5.0809408866813647,4.942718464048557,5
29572,29.678583,-4.7965385383236008,-4.936329136097048,4.7965385383236008,4.936329136097048
29573,29.679588,-4.3577472755752335,-4.477672753390456,4.3577472755752335,4.477672753390456
29574,29.680579,-3.8576036797805386,-3.8868662371227325,3.8576036797805386,3.8868662371227325
29575,29.681583,-3.1553658020006989,-3.1652335276561363,3.1553658020006989,3.1652335276561363
29576,29.682587,-2.2403166101213787,-2.2093150011072468,2.2403166101213787,2.2093150011072468
29577,29.683658,-1.2488108571534928,-1.2406792161859454,1.2488108571534928,1.2406792161859454
29578,29.684591,-0.2314805048263903,-0.1892477613696131,0.2314805048263903,0.1892477613696131
29579,29.685583,0.7939907935587613,0.9045649743695,-0.7939907935587613,-0.9045649743695
29580,29.686587,1.7057897640369006,1.8519123485776530,-1.7057897640369006,-1.8519123485776530
29581,29.687580,2.4609964944398164,2.6265169585399830,-2.4609964944398164,-2.6265169585399830
29582,29.688584,3.280193504662118,3.4037430524616914,-3.280193504662118,-3.4037430524616914
29583,29.689589,4.1201336505572712,4.2376216885973621,-4.1201336505572712,-4.2376216885973621
29584,29.690580,4.819749499986948,4.9964177762156990,-4.819749499986948,-4.9964177762156990
29585,29.691585,5.3126558514324973,5.5682483023567180,-5,-5
29586,29.692589,5.5930418588870898,5.9435449576145008,-5,-5
29587,29.693582,5.8121479888401657,6.2643637562595620,-5,-5
29588,29.694587,5.9414079339538634,6.4447078015333030,-5,-5
29589,29.695580,5.8833514129686248,6.361819625208045,-5,-5
29590,29.696585,5.663642225670504,6.0670211022591971,-5,-5
29591,29.697589,5.15032346480664,5.5059859583053,-5,-5
29592,29.698579,4.1734418222199352,4.5074410967602,-4.1734418222199352,-4.5074410967602
29593,29.699638,3.0260283302771355,3.2832789057128177,-3.0260283302771355,-3.2832789057128177
29594,29.700580,1.9121835441398052,2.1160295544306571,-1.9121835441398052,-2.1160295544306571
29595,29.701585,0.7991687215666596,1.0015103332522685,-0.7991687215666596,-1.0015103332522685
29596,29.702588,-0.3968353080435883,-0.1201332564548599,0.3968353080435883,0.1201332564548599
29597,29.703580,-1.5140611109586684,-1.1805906266223171,1.5140611109586684,1.1805906266223171
29598,29.704588,-2.4682718956101803,-2.0979923742173296,2.4682718956101803,2.0979923742173296
29599,29.705580,-3.2040849365754526,-2.8990373188027414,3.2040849365754526,2.8990373188027414
29600,29.706584,-3.8115760672468468,-3.6053948442700543,3.8115760672468468,3.6053948442700543
29601,29.707588,-4.3538875710517777,-4.2707389148993,4.3538875710517777,4.2707389148993
29602,29.708579,-4.8227157479624054,-4.8125440794963330,4.8227157479624054,4.8125440794963330
29603,29.709584,-5.0693018161594771,-5.111908038706612,5,5
29604,29.710588,-5.0637698409222125,-5.1372348958612708,5,5
29605,29.711581,-4.9083773996532916,-4.9761659130946274,4.9083773996532916,4.9761659130946274
29606,29.712587,-4.7171701559266648,-4.7140999920104703,4.7171701559266648,4.7140999920104703
29607,29.713579,-4.3598614373921487,-4.2663855779139616,4.3598614373921487,4.2663855779139616
29608,29.714585,-3.7342623425284893,-3.62010971550504,3.7342623425284893,3.62010971550504
29609,29.715589,-2.905193675386986,-2.845440237121632,2.905193675386986,2.845440237121632
29610,29.716627,-2.0119150885982213,-1.9659513741128904,2.0119150885982213,1.9659513741128904
29611,29.717580,-1.2222535796642541,-1.0903324193550405,1.2222535796642541,1.0903324193550405
29612,29.718585,-0.387105316588568,-0.1925637194552339,0.387105316588568,0.1925637194552339
29613,29.719706,0.4466265332147817,0.7076263179365344,-0.4466265332147817,-0.7076263179365344
29614,29.720584,1.22636386548676,1.4844595545024586,-1.22636386548676,-1.4844595545024586
29615,29.721588,2.1537810419147165,2.4521686112603529,-2.1537810419147165,-2.4521686112603529
29616,29.722578,3.2072067739240886,3.4954081278119338,-3.2072067739240886,-3.4954081278119338
29617,29.723583,3.932408006004764,4.23919342095256,-3.932408006004764,-4.23919342095256
29618,29.724590,4.3974219394896190,4.7127431695468767,-4.3974219394896190,-4.7127431695468767
29619,29.725694,4.8913300491664629,5.2428876338815708,-4.8913300491664629,-5
29620,29.726586,5.3889385577945212,5.8300431402897859,-5,-5
29621,29.727590,5.7321299273999431,6.1715266931981691,-5,-5
29622,29.728581,5.8931088387773052,6.391910420643029,-5,-5
29623,29.729582,5.9523135504789196,6.4960369655999903,-5,-5
29624,29.730586,5.79798202219766,6.3515749745502052,-5,-5
29625,29.731590,5.3989107230440103,5.8686662654211155,-5,-5
29626,29.732608,4.5718774249452183,4.9752732511425304,-4.5718774249452183,-4.9752732511425304
29627,29.733589,3.4379567330582916,3.7440899581436256,-3.4379567330582916,-3.7440899581436256
29628,29.734585,2.2842883528546029,2.5585353986072930,-2.2842883528546029,-2.5585353986072930
29629,29.735588,1.1415338863372413,1.4289985457250946,-1.1415338863372413,-1.4289985457250946
29630,29.736820,-0.0364060526621577,0.3300451922551675,0.0364060526621577,-0.3300451922551675
29631,29.737589,-1.1288686483282948,-0.753114486353852,1.1288686483282948,0.753114486353852
29632,29.738581,-2.1580467505649250,-1.75489091590853,2.1580467505649250,1.75489091590853
29633,29.739584,-3.0265494885201094,-2.6588867873501369,3.0265494885201094,2.6588867873501369
29634,29.740588,-3.7379211134687047,-3.3974112419048512,3.7379211134687047,3.3974112419048512
29635,29.741578,-4.259575851811244,-4.0851902764168635,4.259575851811244,4.0851902764168635
29636,29.742583,-4.7307226378449450,-4.7129680150370028,4.7307226378449450,4.7129680150370028
29637,29.743587,-5.1811016295397181,-5.2792166110613490,5,5
29638,29.744582,-5.4646444292205105,-5.5479987600477978,5,5
29639,29.745585,-5.3912737275980102,-5.3875862279304334,5,5
29640,29.746589,-5.0511314846361141,-4.9947449763716296,5,4.9947449763716296
29641,29.747604,-4.5014288840517231,-4.445375814370456,4.5014288840517231,4.445375814370456
29642,29.748589,-3.8505102687800012,-3.816001269904312,3.8505102687800012,3.816001269904312
29643,29.749581,-3.2592111717386127,-3.2293310565774482,3.2592111717386127,3.2293310565774482
29644,29.750585,-2.5696398314955569,-2.5106285903529657,2.5696398314955569,2.5106285903529657
29645,29.751589,-1.5924922521570153,-1.528586500973538,1.5924922521570153,1.528586500973538
29646,29.752581,-0.5503286664875605,-0.4341090746110805,0.5503286664875605,0.4341090746110805
29647,29.753586,0.4198978581330443,0.633303535448001,-0.4198978581330443,-0.633303535448001
29648,29.754581,1.3265105571863036,1.5799807362654792,-1.3265105571863036,-1.5799807362654792
29649,29.755585,2.1117963636109626,2.3943453399963150,-2.1117963636109626,-2.3943453399963150
29650,29.756590,2.8552142362082007,3.1180346520482031,-2.8552142362082007,-3.1180346520482031
29651,29.757581,3.6542812410104903,3.8682328475794412,-3.6542812410104903,-3.8682328475794412
29652,29.758586,4.476571678260897,4.6327336897680063,-4.476571678260897,-4.6327336897680063
29653,29.759590,5.2266995299393350,5.3621323992259775,-5,-5
29654,29.760582,5.7801519159730379,5.966469934017316,-5,-5
29655,29.761585,6.0798865689326469,6.3876493107470509,-5,-5
29656,29.762603,6.1517225532381791,6.559164866045312,-5,-5
29657,29.763590,6.0520417397552668,6.5008483281709104,-5,-5
29658,29.764585,5.7345063731842352,6.1994229476005706,-5,-5
29659,29.765589,5.199304432991825,5.562933964983472,-5,-5
29660,29.766581,4.4224295608670845,4.6197270989220458,-4.4224295608670845,-4.6197270989220458
29661,29.767585,3.59039277541416,3.6372900892698565,-3.59039277541416,-3.6372900892698565
29662,29.768591,2.65837817053164,2.6586346637192726,-2.65837817053164,-2.6586346637192726
29663,29.769583,1.4815148422386508,1.53599993447875,-1.4815148422386508,-1.53599993447875
29664,29.770588,0.2106535293453877,0.3199111408969837,-0.2106535293453877,-0.3199111408969837
29665,29.771579,-0.8949650865799097,-0.7960911890771352,0.8949650865799097,0.7960911890771352
29666,29.772584,-1.86626038415154,-1.7538948968849037,1.86626038415154,1.7538948968849037
29667,29.773588,-2.7161143048891692,-2.6038641085335126,2.7161143048891692,2.6038641085335126
29668,29.774584,-3.3829963029726717,-3.2786931086872553,3.3829963029726717,3.2786931086872553
29669,29.775588,-3.806515812712712,-3.7575455940172269,3.806515812712712,3.7575455940172269
29670,29.776580,-4.0845128112626785,-4.1056867310465703,4.0845128112626785,4.1056867310465703
29671,29.777584,-4.3738777414803875,-4.4395156262305413,4.3738777414803875,4.4395156262305413
29672,29.778588,-4.6865982037253371,-4.787423906302112,4.6865982037253371,4.787423906302112
29673,29.779600,-4.8407485908423009,-4.9691563020339676,4.8407485908423009,4.9691563020339676
29674,29.780579,-4.673892807738805,-4.7775327691012208,4.673892807738805,4.7775327691012208
29675,29.781582,-4.3320626352650135,-4.4339506878037031,4.3320626352650135,4.4339506878037031
29676,29.782587,-4.021418890380885,-4.0951852130393291,4.021418890380885,4.0951852130393291
29677,29.783613,-3.584465006848048,-3.5978163473896387,3.584465006848048,3.5978163473896387
29678,29.784579,-2.843569883130038,-2.8104806608779604,2.843569883130038,2.8104806608779604
29679,29.785584,-1.8549487249926231,-1.7947532600760718,1.8549487249926231,1.7947532600760718
29680,29.786589,-0.801713919173632,-0.7340964367587637,0.801713919173632,0.7340964367587637
29681,29.787580,0.0828150430777166,0.2334299834291884,-0.0828150430777166,-0.2334299834291884
29682,29.788584,0.8825576183639313,1.0678644432276311,-0.8825576183639313,-1.0678644432276311
29683,29.789588,1.6630308849282747,1.8469223210101973,-1.6630308849282747,-1.8469223210101973
29684,29.790579,2.6097314108275951,2.7360641594437256,-2.6097314108275951,-2.7360641594437256
29685,29.791583,3.4872244323953288,3.6379518473955654,-3.4872244323953288,-3.6379518473955654
29686,29.792587,4.0481487591940226,4.2471710911039420,-4.0481487591940226,-4.2471710911039420
29687,29.793590,4.4752450549195970,4.7299015802182591,-4.4752450549195970,-4.7299015802182591
29688,29.794583,4.9980631893771514,5.288431758663937,-4.9980631893771514,-5
29689,29.795588,5.3972767445187131,5.7538900012514915,-5,-5
29690,29.796579,5.7006835386116670,6.0838995948130953,-5,-5
29691,29.797634,5.9232089843537264,6.3720821458858507,-5,-5
29692,29.798587,5.887484259137484,6.3990051705988744,-5,-5
29693,29.799579,5.532384883786928,6.0056828131529806,-5,-5
29694,29.800583,4.830324630595084,5.1700378484534290,-4.830324630595084,-5
29695,29.801588,3.8148674223124,4.014368574797956,-3.8148674223124,-4.014368574797956
29696,29.802580,2.6928973365740489,2.864957397592696,-2.6928973365740489,-2.864957397592696
29697,29.803584,1.5443539118591705,1.7485681522876977,-1.5443539118591705,-1.7485681522876977
29698,29.804591,0.3892852184241234,0.6519241520839862,-0.3892852184241234,-0.6519241520839862
29699,29.805582,-0.7653790711732442,-0.4252188789431446,0.7653790711732442,0.4252188789431446
29700,29.806586,-1.9322592236016646,-1.5503872426350032,1.9322592236016646,1.5503872426350032
29701,29.807590,-2.9082163876132352,-2.579735556858088,2.9082163876132352,2.579735556858088
29702,29.808580,-3.5676126962199417,-3.3380868859380883,3.5676126962199417,3.3380868859380883
29703,29.809585,-3.9859571362930538,-3.8878104213440605,3.9859571362930538,3.8878104213440605
29704,29.810589,-4.327808733334756,-4.415533264212168,4.327808733334756,4.415533264212168
29705,29.811581,-4.677173376950713,-4.8541320432303392,4.677173376950713,4.8541320432303392
29706,29.812630,-4.8875176597358632,-5.0868038894979061,4.8875176597358632,5
29707,29.813590,-5.0081889084605286,-5.096294874363269,5,5
29708,29.814585,-4.971039147670705,-4.9786432586862652,4.971039147670705,4.9786432586862652
29709,29.815589,-4.8026642891619895,-4.777885241756949,4.8026642891619895,4.777885241756949
29710,29.816582,-4.467285245224668,-4.4136273477693217,4.467285245224668,4.4136273477693217
29711,29.817585,-3.822245942970384,-3.7397996303645535,3.822245942970384,3.7397996303645535
29712,29.818590,-2.9372501625619916,-2.8131906817555552,2.9372501625619916,2.8131906817555552
29713,29.819581,-1.9368937074476272,-1.786314627598889,1.9368937074476272,1.786314627598889
29714,29.820586,-0.9255955230329926,-0.760599530252699,0.9255955230329926,0.760599530252699
29715,29.821590,0.0025099228840255,0.1871307847445691,-0.0025099228840255,-0.1871307847445691
29716,29.822583,0.9009322378553308,1.0962852268629177,-0.9009322378553308,-1.0962852268629177
29717,29.823585,1.793607343398517,2.0251319379678265,-1.793607343398517,-2.0251319379678265
29718,29.824582,2.8070050280554213,3.0911129581705525,-2.8070050280554213,-3.0911129581705525
29719,29.825587,3.7902642122046930,4.0953405517137255,-3.7902642122046930,-4.0953405517137255
29720,29.826591,4.5055924892228250,4.7667635884925268,-4.5055924892228250,-4.7667635884925268
29721,29.827611,5.1407955085127108,5.3087976090534816,-5,-5
29722,29.828586,5.739482570952309,5.8840923351908074,-5,-5
29723,29.829591,6.1661384680953697,6.383645129962268,-5,-5
29724,29.830582,6.5108089587302178,6.8263606165192048,-5,-5
29725,29.831655,6.6790264779144568,7.0632461522088974,-5,-5
29726,29.832587,6.5104189963199550,6.9115661003065796,-5,-5
29727,29.833578,6.1106986768001689,6.4901734604407260,-5,-5
29728,29.834586,5.5825159807516185,5.9202960812407018,-5,-5
29729,29.835591,4.9604138630993342,5.147124413577048,-4.9604138630993342,-5
29730,29.836583,4.1112845234843016,4.2069719267012377,-4.1112845234843016,-4.2069719267012377
29731,29.837587,2.9973661639048990,3.033579295521716,-2.9973661639048990,-3.033579295521716
29732,29.838578,1.8393829541592956,1.9573268885905212,-1.8393829541592956,-1.9573268885905212
29733,29.839583,0.8282809354478272,1.0405890766949532,-0.8282809354478272,-1.0405890766949532
29734,29.840587,-0.2676258596832109,0.0212589873725579,0.2676258596832109,-0.0212589873725579
29735,29.841578,-1.4858426225992436,-1.1931269936294828,1.4858426225992436,1.1931269936294828
29736,29.842583,-2.637087355465858,-2.396511879542562,2.637087355465858,2.396511879542562
29737,29.843604,-3.5539361093084350,-3.4021502197281865,3.5539361093084350,3.4021502197281865
29738,29.844588,-4.1257641244407104,-4.1165960555763012,4.1257641244407104,4.1165960555763012
29739,29.845580,-4.5663167081579985,-4.639569815341577,4.5663167081579985,4.639569815341577
29740,29.846583,-4.9532913350707312,-5.0802466165121806,4.9532913350707312,5
29741,29.847586,-5.1921975534508062,-5.2883645298397548,5,5
29742,29.848590,-5.12827594971626,-5.194335942103417,5,5
29743,29.849582,-4.9396913854504784,-4.9881936650260234,4.9396913854504784,4.9881936650260234
29744,29.850586,-4.6895430473787947,-4.711106568421892,4.6895430473787947,4.711106568421892
29745,29.851589,-4.2795485596359981,-4.240748219772377,4.2795485596359981,4.240748219772377
29746,29.852580,-3.6657104169584005,-3.5871240061227252,3.6657104169584005,3.5871240061227252
29747,29.853585,-2.85695487894056,-2.732569199841488,2.85695487894056,2.732569199841488
29748,29.854579,-1.8408405677698052,-1.6689436744647963,1.8408405677698052,1.6689436744647963
29749,29.855583,-0.8524830195825728,-0.5941965147675314,0.8524830195825728,0.5941965147675314
29750,29.856587,0.0476920096374432,0.3599659282029986,-0.0476920096374432,-0.3599659282029986
29751,29.857579,0.9853603926017472,1.3565486633976453,-0.9853603926017472,-1.3565486633976453
29752,29.858583,1.9354942279115532,2.3001827304229527,-1.9354942279115532,-2.3001827304229527
29753,29.859599,2.62816488667292,3.0049660908091748,-2.62816488667292,-3.0049660908091748
29754,29.860581,3.1839516985667626,3.5071598088642078,-3.1839516985667626,-3.5071598088642078
29755,29.861584,3.7807137826863393,4.0333276731984222,-3.7807137826863393,-4.0333276731984222
29756,29.862588,4.4856081845939251,4.670575035156084,-4.4856081845939251,-4.670575035156084
29757,29.863581,5.1910876779427033,5.3765392408847647,-5,-5
29758,29.864587,5.6248779564336511,5.817072182987488,-5,-5
29759,29.865591,5.7410651277332,6.0147215406796661,-5,-5
29760,29.866581,5.7275166658218346,6.0769222719343725,-5,-5
29761,29.867585,5.565640870915256,5.9714603730370070,-5,-5
29762,29.868590,5.2695837862452990,5.5477569137442746,-5,-5
29763,29.869582,4.6433823920910351,4.8702376964075587,-4.6433823920910351,-4.8702376964075587
29764,29.870585,3.7174355046554988,3.8913507817500586,-3.7174355046554988,-3.8913507817500586
29765,29.871588,2.6588225741235352,2.8381486756207464,-2.6588225741235352,-2.8381486756207464
29766,29.872581,1.6311169087530772,1.8206205383935963,-1.6311169087530772,-1.8206205383935963
29767,29.873584,0.5136681450709502,0.7706048274232062,-0.5136681450709502,-0.7706048274232062
29768,29.874627,-0.6616676689253511,-0.3891855906145354,0.6616676689253511,0.3891855906145354
29769,29.875591,-1.7654502826684182,-1.5271911384154906,1.7654502826684182,1.5271911384154906
29770,29.876583,-2.6465254135212413,-2.4680362456417351,2.6465254135212413,2.4680362456417351
29771,29.877587,-3.2660934483312616,-3.1783952418771028,3.2660934483312616,3.1783952418771028
29772,29.878591,-3.7781321851703811,-3.8014664417584392,3.7781321851703811,3.8014664417584392
29773,29.879583,-4.285990904110616,-4.3659103780417005,4.285990904110616,4.3659103780417005
29774,29.880588,-4.7223222549549426,-4.8617275989860316,4.7223222549549426,4.8617275989860316
29775,29.881579,-5.0260807189751268,-5.1774002530802612,5,5
29776,29.882584,-4.9947773260505706,-5.1205289140826764,4.9947773260505706,5
29777,29.883588,-4.6897423002708178,-4.7408487322055333,4.6897423002708178,4.7408487322055333
29778,29.884583,-4.3999439378791143,-4.4199752409713548,4.3999439378791143,4.4199752409713548
29779,29.885588,-4.1373710935578529,-4.168924995911408,4.1373710935578529,4.168924995911408
29780,29.886579,-3.6377636418688812,-3.6823391640101262,3.6377636418688812,3.6823391640101262
29781,29.887584,-2.9039799334579186,-2.9542486758594064,2.9039799334579186,2.9542486758594064
29782,29.888588,-2.0047367392341564,-1.9749887265506274,2.0047367392341564,1.9749887265506274
29783,29.889608,-1.058063710658641,-0.9031289753151194,1.058063710658641,0.9031289753151194
29784,29.890581,-0.2065923508943029,0.0567205748710227,0.2065923508943029,-0.0567205748710227
29785,29.891586,0.6958825885359154,0.963927986401449,-0.6958825885359154,-0.963927986401449
29786,29.892590,1.6735672840133011,1.9011118423738296,-1.6735672840133011,-1.9011118423738296
29787,29.893583,2.5692228232884187,2.829799989513404,-2.5692228232884187,-2.829799989513404
29788,29.894606,3.333442595121498,3.609617721219028,-3.333442595121498,-3.609617721219028
29789,29.895586,3.9244494871686904,4.198598238446693,-3.9244494871686904,-4.198598238446693
29790,29.896591,4.4617549522766886,4.762393217327832,-4.4617549522766886,-4.762393217327832
29791,29.897582,4.8941812312825936,5.240191651150368,-4.8941812312825936,-5
29792,29.898586,5.2079568625342132,5.6838969633658820,-5,-5
29793,29.899591,5.4930575783165532,6.1133939174246,-5,-5
29794,29.900582,5.5985107776501435,6.2950615366930655,-5,-5
29795,29.901587,5.3156353822727293,6.0519988963335373,-5,-5
29796,29.902591,4.7966970529184820,5.507907034114237,-4.7966970529184820,-5
29797,29.903607,4.1436156194271136,4.7978379064102405,-4.1436156194271136,-4.7978379064102405
29798,29.904591,3.4490635638453888,3.9931153375921112,-3.4490635638453888,-3.9931153375921112
29799,29.905583,2.616526652417736,3.0554662242410022,-2.616526652417736,-3.0554662242410022
29800,29.906613,1.5637377689071457,1.982443802115154,-1.5637377689071457,-1.982443802115154
29801,29.907586,0.4351690318695831,0.8599711892493995,-0.4351690318695831,-0.8599711892493995
29802,29.908590,-0.6569103668516102,-0.1814443173278133,0.6569103668516102,0.1814443173278133
29803,29.909580,-1.683050120381151,-1.180010476142328,1.683050120381151,1.180010476142328
29804,29.910585,-2.6324455187070126,-2.0610306574687191,2.6324455187070126,2.0610306574687191
29805,29.911588,-3.3226865366586104,-2.7963783240283830,3.3226865366586104,2.7963783240283830
29806,29.912580,-3.777999062657332,-3.3759786714696096,3.777999062657332,3.3759786714696096
29807,29.913584,-4.177016927652045,-3.91249293588636,4.177016927652045,3.91249293588636
29808,29.914591,-4.5525949759397424,-4.3695662343852293,4.5525949759397424,4.3695662343852293
29809,29.915582,-4.7009441097418909,-4.5988232544658096,4.7009441097418909,4.5988232544658096
29810,29.916586,-4.6828916321384515,-4.5470938170281308,4.6828916321384515,4.5470938170281308
29811,29.917589,-4.60503421077248,-4.4278661265687384,4.60503421077248,4.4278661265687384
29812,29.918580,-4.4826273759709538,-4.3154314125762809,4.4826273759709538,4.3154314125762809
29813,29.919584,-4.2101447272721301,-4.0968367800009533,4.2101447272721301,4.0968367800009533
29814,29.920588,-3.724417253410584,-3.6827938365643855,3.724417253410584,3.6827938365643855
29815,29.921580,-3.1422075388477832,-3.1898907581278330,3.1422075388477832,3.1898907581278330
29816,29.922584,-2.454561684595748,-2.5473613771634267,2.454561684595748,2.5473613771634267
29817,29.923639,-1.6200482484202963,-1.69664261509747,1.6200482484202963,1.69664261509747
29818,29.924578,-0.6370047838773363,-0.6578870076369014,0.6370047838773363,0.6578870076369014
29819,29.925583,0.4603023606048706,0.494515596442911,-0.4603023606048706,-0.494515596442911
29820,29.926586,1.319987760410097,1.3982496011235543,-1.319987760410097,-1.3982496011235543
29821,29.927590,1.9554814358783794,2.0402962412384786,-1.9554814358783794,-2.0402962412384786
29822,29.928580,2.7125999919224952,2.8222599313652843,-2.7125999919224952,-2.8222599313652843
29823,29.929585,3.5594912597646537,3.663523511816444,-3.5594912597646537,-3.663523511816444
29824,29.930589,4.3617464625180364,4.421980722234616,-4.3617464625180364,-4.421980722234616
29825,29.931581,5.0366379886793524,5.053738634024608,-5,-5
29826,29.932585,5.5020445351335292,5.5207794689889873,-5,-5
29827,29.933589,5.7741661219658846,5.8544946929848383,-5,-5
29828,29.934583,5.781126846185288,5.9770123490346450,-5,-5
29829,29.935587,5.6811173000426827,5.9735946177200674,-5,-5
29830,29.936579,5.6198497246274854,5.9243850032859528,-5,-5
29831,29.937584,5.2578595988987784,5.463151092008113,-5,-5
29832,29.938586,4.46831247870492,4.573073773227289,-4.46831247870492,-4.573073773227289
29833,29.939591,3.4359737996736932,3.4912631090147386,-3.4359737996736932,-3.4912631090147386
29834,29.940582,2.2619689564893610,2.2489712853571673,-2.2619689564893610,-2.2489712853571673
29835,29.941586,1.0945023541619258,1.109742060346874,-1.0945023541619258,-1.109742060346874
